PROVIDER-ID,PROVIDER-INFO,PROVIDER-CONTACT,PROVIDER-LOCATION
1794,GACEJFO,325-218-7967,-20.260256743390173 143.8268277155643
100098,RBHCOWVSW,654-329-5138,20.371972775445656 126.87102172380587
1797,GLJMQLTDD,501-395-4691,87.12498461204473 108.31298671566063
34565,NKXLIJGC,786-315-5346,29.49856812396432 89.02084075957092
1799,JOHSLRN,583-231-3960,38.81979948744589 78.83257320344576
67339,DXMYMUTY,456-219-8408,56.865338052579716 176.00495537486256
67338,IQISTKV,934-224-6719,49.39545785119708 120.53240982616097
100109,LLPPHHS,748-509-4549,5.021771343231876 64.61872153123663
100113,AKWNY,574-718-6917,52.956945251158515 27.769620294987654
1809,CESCJU,571-376-8005,-3.7361246144481015 39.723904838363595
100115,CMSOJ,509-164-1598,-39.62791338535255 150.71345238928373
67349,FFVVYYF,983-642-2641,77.9509334501787 151.37375677775012
67353,PLKEVUES,963-178-7809,-86.98319706654863 177.38138260649703
34584,HVDYYKV,528-497-6382,-15.848414512873859 164.51474226923028
34585,AOSLHRJA,397-713-9707,-59.62693862739574 173.09083698126852
67354,RURXPXMK,436-179-1355,-82.07306044922646 162.47145182392086
34587,ETXRF,188-276-2802,5.672524920179214 79.7346442965473
67356,BFBVOODK,977-670-5455,33.868132666293704 39.42590749729695
100126,HRWRLDFBJ,224-507-3094,19.79163268923334 37.121372727381086
34591,ATIPLAD,144-326-2749,80.47141798782732 153.01389047003684
1825,VIQYEM,827-275-4521,86.77278705585513 53.86085134180404
34594,BXJXDGHRS,865-407-2252,-77.44390941976391 82.97795734447374
100133,WCNFKBLMK,231-715-6584,32.671488969014575 15.920851096550765
1830,AMAGU,515-194-7764,25.208716291832886 18.5407937348663
67372,TAUWPOXV,760-460-2570,-45.08926569387501 3.0324864612863287
34607,ABSRXH,969-661-6504,71.67187125263467 91.79217204893087
100145,NXBMT,986-416-5124,-24.038329628851614 6.5800755583068
1841,TAQLJG,436-671-5532,43.186280830752196 109.9190199513828
100144,NTJIMEY,811-382-9147,81.96346378480553 122.4752732550312
67379,HRVPQNVG,965-399-4929,-48.957626534767904 94.55053802709365
34610,ONACOAV,952-312-2533,-81.15449405477405 69.78595575716699
34612,FAAECGI,983-552-5883,35.00059122997821 42.83880825192621
67381,IFTEPR,609-674-5856,40.621560855496114 53.56702861938205
34613,VLKDNYPN,465-723-8921,2.799371121167269 88.15034866232092
34614,AWPVBR,161-412-3136,39.788118354968645 154.4233089431218
1847,AVHTLUT,413-462-8500,72.68551271718596 165.40509512489146
34617,MDIGHGD,505-710-5365,35.17819929783094 144.82394002163593
100152,QKYMDWA,728-699-3676,-86.22631287312468 65.1667571851621
34618,MFTDM,991-653-9699,-33.80297495154161 156.08328178215132
34619,XGBANYA,502-426-2499,-59.42972185172081 56.56209414958485
34621,GYRROWS,267-429-3364,27.097387327580734 18.22500713151984
100159,QEQLM,247-619-1603,47.181163951188466 157.98650040862933
100158,NODYAVYPD,493-114-6809,75.84037080177887 55.6540555137442
67395,TYAKEX,875-693-8928,-36.43600881119575 57.339515790767955
34628,UDYXGSHA,821-383-5999,42.13081786702247 1.6754904714307493
1861,UQBIE,226-150-8350,38.68249663675567 46.226142217485766
100164,KNJIAKP,188-292-4568,43.41733263148498 110.4196868943776
1862,PFPANEXN,258-636-4782,46.573761265405835 117.1586187080843
34630,PEAGC,218-742-6865,42.002933174442944 173.66010253724394
34633,WERCB,860-141-1477,10.148908405649422 77.29803804376978
67402,EGGYUEFO,518-445-3645,-84.0748124994975 29.34286791532948
100174,RUQJWPMH,680-408-3674,48.013457509107695 56.68645462778245
67406,BPXOXY,298-612-7103,-39.06633102802976 137.38673954930647
67409,AUMMG,518-494-5753,-55.28424244028507 79.23740833565475
34640,RKMMMVND,211-498-3761,-4.282360896365773 91.45733940948976
34641,QEUNUS,234-665-2058,-50.38985489443565 144.97653464291835
100179,RAKQDJLN,419-737-6074,9.518462558052136 152.97154997039956
67410,HXQAU,186-162-2391,51.956057166084605 35.15368044665555
34643,XSTRLKX,983-356-1391,18.39885774628695 152.54576715808878
1878,RDFKVW,445-293-3884,-41.0347804062759 28.8842102131411
34649,LXBHUGTW,665-400-6941,-54.26499512211852 138.4660772653074
34650,EPRDYJQP,425-596-3728,-70.74402939413389 136.9194721181758
100187,PRXLI,812-109-3938,-32.052147471967864 132.52888708542866
34652,HVYQXG,837-327-2500,2.5772607228418565 70.99506550655406
100190,AJWIYUDJ,914-101-3149,40.09630350687158 154.77730675265366
67424,OSOVYY,394-514-1420,-18.275704506805127 133.9604582442675
100194,HLYKDRG,341-649-1857,29.71763119316948 10.241629708014987
34660,RWCBTTES,643-399-2810,-77.71632599706976 147.55457794376875
67428,QKYTSTC,644-611-3681,-8.78040279453947 61.78137694907961
1895,WQKYJNYRR,540-419-7059,-79.782005003007 110.25942531528726
100198,MUROIB,397-346-5251,-57.79630461351293 112.52210999092436
100201,MOAKPPG,375-157-8352,-76.67191373217136 53.13737730052028
1899,QCRNXA,723-478-9061,57.33060134426648 60.18172187433587
34670,CAQJKO,269-137-5955,62.315758055859305 161.93774578943558
34671,CSRDD,343-622-2631,44.72646018334066 176.78913748704676
100206,PQHOFCQY,277-574-6772,-37.48939211170289 93.04427796710102
100209,IBFVMQXS,699-219-7756,26.472680148631866 77.91245461390012
34672,EWGHQYPT,550-665-9050,-15.678316070580777 113.02762129118084
67443,KDTBWNXHH,468-568-5391,28.422041793503922 55.5341477461442
34675,IJENOAVI,526-384-8522,68.12791851442887 127.66552665105449
34676,WVXEMYP,679-252-2914,19.440415621692978 168.13774647069698
34677,DUTYBTNGX,178-671-4183,-22.368955743097445 90.29832014277918
1909,AEWYGFYHI,794-471-3837,-49.81399094931186 89.40324897746235
1911,YKHXMSTXT,775-409-8081,8.660260665131375 84.29837943640648
34681,WPALAYGAV,267-299-3095,-75.29285113331406 149.14802413952802
67452,YNPEF,294-360-5800,-51.95974012851396 108.24972441401505
34687,HYKYPDVB,897-222-8986,-30.535404819169067 125.79521887363677
34688,CQXNEWCWA,280-350-1172,30.412339849177727 110.15741677199813
1920,SBKHDGADW,405-304-5391,-79.13397295028474 19.703686642140035
34689,VLTIU,381-482-7863,34.83299564462975 118.63644840736065
1924,QLAPSE,326-586-4518,19.037926352955424 6.151200870389587
1926,UCRYX,325-270-8658,85.56518451881101 33.565792564059095
34695,EUPNNUY,658-603-6102,62.35403327917456 13.627230535738326
34696,NFRIYNCHY,245-621-1433,31.724511957499715 33.13582353535246
100233,SYGVTON,573-709-6666,-57.810210871753895 46.36189294455042
1928,MDVVG,206-144-8757,85.345968586069 17.565776049046384
1929,KYBNAB,730-329-2996,26.478598722244413 107.69447569298795
34697,ANQLPPRV,339-351-5903,-14.003736270213395 178.02301555304896
67464,HCTBARII,244-441-7375,-50.09156197961604 79.96803081854547
34698,GKSYXJKA,963-677-7741,-42.72712187753172 172.43677048489175
1932,ATJXAXYY,292-651-4964,-15.98371902256703 109.12569520733904
67471,YTCYAONGN,404-522-8862,53.402741307618214 150.96657584514296
1935,DQBNXGSV,142-530-4793,30.013028664876188 23.079895291800078
1938,MTTNISG,782-517-4357,-40.318016832992306 15.859195656340034
100243,WRKOXV,176-208-7487,-19.096941872954233 46.22748332000317
100245,JJQCYBL,629-504-3866,84.68266146516856 68.30768329070663
34708,XKSYYV,591-249-9837,62.35017646186856 78.19166849263426
100249,KWOPW,413-229-6543,-58.00678350854338 162.71243576373703
67481,IHGCACWK,113-643-5656,-30.214216826470825 87.98605568945518
67480,EPEJBIAD,160-114-5958,7.756485290444658 91.43637705658827
100251,NUMKTHIJ,254-701-7758,86.45516011097567 6.316426758966324
1948,THFGHEG,846-354-8291,85.4224350819936 164.74516552042022
100253,NDSLN,357-183-8340,-39.54570970429447 168.66284421944377
67487,YJCYF,790-168-4944,-57.05771105200612 139.1280624649848
100254,ABXKT,354-683-3758,32.32233328470666 19.11750189110237
34722,XOJGYJW,370-651-8789,-87.9033648306061 40.60635716970176
1955,BWNJEEBVI,244-525-6438,-15.576271354388936 81.69310099471181
1957,XYMQE,290-655-3666,-61.227934769355244 108.95355387522218
1958,YYRRTLQ,741-155-4034,80.17925172202621 95.96203759302425
100262,QUKTWN,725-533-9768,-2.2206670221805496 49.97518010496587
100267,TUXPQQ,821-362-9282,-23.81338352949011 128.43834522075315
34730,YLFJHPH,690-731-6337,-14.759554517964034 71.12594346804343
34732,EIBHCJ,316-158-9041,-35.59094123969878 6.072514650661944
67501,UUQMOWM,398-569-1270,8.663124036540069 7.778159185959305
100268,EDTVSFTES,765-605-8489,80.90418993224017 99.59339603646333
1969,IJPPRUFSM,967-172-1476,-79.43212470027103 124.39760437475326
34737,ESLXB,628-198-3057,-73.98434857872039 8.202010978583898
100272,HFHGYW,171-677-7337,-59.063487210609885 22.731826360232997
100275,CKHKIL,202-223-6999,-47.44347003142006 23.29881026190479
67508,OSQTGJLIK,885-529-9680,-21.18968144037011 10.870542868990121
100279,WYIKFPMXD,987-703-2177,90.2761687207965 73.5089633408154
67513,JYQTV,849-550-5349,84.08197544975135 64.69913593540286
34745,QMMHRYCK,950-134-8429,-4.1789705682070775 5.259447721718424
34746,AFXQFCHA,809-495-8930,55.8974543952059 79.8334633542334
67514,VBTNUYAY,234-545-4062,-21.5246770307012 47.55728723040987
67517,YCEMB,408-641-6193,-19.887691272231763 154.5979603730479
34748,WMFXG,168-619-7262,-51.801263557309554 151.42003310293973
1981,YYFYRMLSG,921-436-1960,-20.06854079656175 167.9887730018114
67521,HXBOJBV,428-481-6780,88.86611438432865 135.61753675451268
100291,KKEPKYPN,866-313-9848,-45.797657995230914 119.84992481291798
1988,LVTSL,221-341-9603,18.158064721949955 160.9983978796539
100293,LWTVDOTC,890-646-6721,39.828363933544125 67.68279402510757
34758,NYLFOUJC,445-147-6868,-74.74854077805763 54.69493268988495
1991,KYPGQD,301-386-5274,-31.57704365136278 75.60786078728187
67530,SFNLW,296-160-1765,66.31546482489509 32.9272537320322
34764,MSXNJVXDQ,260-184-3685,-14.365963074798898 51.002557437234536
100305,ILFBWRN,879-573-9742,-71.16875657145187 127.96009294235238
67536,CMXABDXC,717-267-1012,7.534548630084572 122.25018992773649
2004,IMOLDEVH,468-458-3752,-36.077478581069045 116.00525785982383
34773,IBPIEUYC,688-324-8593,8.096827054624669 143.85231277092
67540,GIWMWIG,503-359-4245,-27.790620780432285 40.50810612598951
67543,JMXVAPIJ,764-202-8029,-83.95316036874632 147.88045743932898
100310,IONWAMA,823-447-7351,-35.820936212935536 45.308136658875085
34775,MMPQUSVMW,864-295-4461,10.328878347135287 147.37318289863308
67544,YQRQDTY,643-195-8412,-29.294665218802592 70.62191060823717
100312,NSMKPVPN,985-434-7641,90.00220890891865 126.8203652524099
67547,JFHYXPN,988-736-1503,-32.8582250749705 134.66066996595782
34779,SPVHYKPO,939-563-1974,45.6381602544505 96.31914563112181
67546,YQSYX,571-396-5276,66.36471854733858 62.965588719996774
100316,TVKPPJ,242-491-9221,-52.81054065062356 83.33455024961623
34781,ADFNVMQ,970-146-5935,43.247874278450865 152.22030908325436
67550,YFWNIE,156-247-2228,-46.13673343945338 165.25266199943022
67555,GQBBYXT,276-413-5323,57.31342465896071 143.38347779192074
67557,QDIHSE,496-705-7205,13.745103824107773 21.07538870209263
67559,GRWNR,900-668-3472,-80.27664455809816 44.47319977101388
100326,ECQIGO,413-349-4400,74.7929637322365 164.67322864597554
2026,GLCFY,544-352-3182,-37.650123444350555 161.23083043445487
100331,ILPEB,184-195-1437,-64.65077342708605 163.98610063200655
67565,IDKSWASX,463-563-4447,66.39537679172523 160.19340904227414
67564,NGRXGWGXD,641-595-7385,75.50256460374396 81.44213781876671
2030,OQDMW,124-724-5311,35.91990632336912 139.41179491300915
34802,IPNWRF,897-558-1455,-29.527140663115773 89.65049861755504
2034,KOEAKMA,644-461-4404,3.6782553577065897 19.16613908515928
100339,DXAGRY,475-510-9719,32.68913383396867 86.11671295445986
2037,IWKYXRTEM,757-311-4782,41.86877573142567 75.55053569189299
34805,KBNPDJFC,458-454-4222,-6.615979384689268 87.32753203900549
67575,KLLACDHV,510-216-1708,-1.2473448373067413 145.72567725010938
100345,RSEVOKC,712-575-8193,-7.66242189971517 104.05732087554745
100344,RUTYAC,681-518-1163,-7.385084309242984 16.971225890294114
67576,HLUNFCR,597-635-2274,34.8693756001223 154.1590616351591
34810,AUYJDY,312-183-8601,53.207497202888106 129.40889374720945
2047,LEXHXJM,469-189-5608,66.29961802768253 178.42042184460146
67582,FASSTFCLW,386-657-5349,80.63986714109976 110.41275734648396
100353,CREPDWDP,407-614-5713,-82.12147104211036 52.289040991326516
34816,UUPKNR,165-600-9404,85.66408385339054 57.27507509907056
34817,YNLWX,955-720-7298,-87.38228225746873 2.400962546532554
100355,JYIUD,677-370-3914,-72.56101203783594 10.653871713871371
34820,NOXGTMUR,691-737-8335,-65.45191532630949 93.88240901836
67589,PWJVSJB,759-141-5150,9.152009374031167 18.692838915232308
2052,RVEAHYKY,562-102-5480,-69.32403769300107 25.33734761923919
100359,FJTJFJ,845-545-6969,35.32744532735295 154.47456772497353
100364,QMXOJFMTJ,864-197-4332,31.312365105484062 13.28200085367573
34829,FDLVFE,719-338-3014,77.25635604284847 30.644940958975358
67601,JPJQC,916-565-9512,31.509941392189972 66.5423447001463
67600,UWKIEEYW,852-234-3018,46.746010895729114 30.629494789701205
2066,YRVGU,642-636-4879,82.05794638871907 27.791725953051987
34834,FDYKHGCUW,999-727-2932,-72.6942564534119 61.85175378639011
34836,NNWYDKYMQ,280-393-9745,33.85765506858246 103.97313568357163
100373,TOBSEYYEY,127-722-3187,44.96123355152494 24.759202898133488
100372,NKNMAADGY,949-361-7434,73.52896302480542 88.82432754691192
67604,RPDIJNKEK,673-239-1458,43.120737898349205 60.2641699407223
100375,FUPGX,614-696-9572,-10.216517459388243 167.1038165627707
34839,RTLEDXN,581-512-1175,-46.69554550675005 69.41493606874202
34840,LONGQG,287-179-1417,-22.559756954238964 67.40195739577086
67609,SCPFYHMB,267-693-6636,-6.907873173220949 114.7267561812688
2073,DGXFKBK,207-148-5385,55.95723644675567 109.61365429900943
67608,ITQRO,391-431-8647,-81.65574308709266 139.62279480992237
34842,CAEKXXN,790-250-6198,34.0052845765331 43.24791642954444
2074,ESFXYB,235-615-4268,-28.391339042758567 21.86190768417987
67613,UBYJOKRLE,798-358-3597,-66.07965509947567 82.75434510364715
100380,KLWVERAAR,390-693-6846,82.63685956969243 77.66309373696686
67615,SBYLXVAM,609-694-3179,44.8361527185217 92.95775879440981
67614,SSSXRY,401-466-6539,90.10373131837295 108.47578688923295
2081,WQBVMW,889-547-3006,-61.07881206062537 41.50956774147249
100387,EKDRN,722-361-1465,7.9489723281540705 76.99058742561084
34852,OMIYTBMA,136-157-4166,-61.57773962362327 103.98811393758146
2084,CHNPUEPTA,620-603-1539,54.24053529502447 137.03683234092162
67620,EMSPCXG,251-225-2027,10.151602237295705 99.9101207435933
100391,OGHYLMI,556-701-1456,46.097656679069246 123.47144323793603
100395,MEYHK,800-208-1650,-65.35488130562842 5.45146605890217
100394,EBCMUOXYR,357-361-5416,-81.99471887424805 45.02762624359049
100396,PBSDBBG,320-135-4005,79.46661985618266 158.11792769823725
67628,BSOAOO,281-582-2622,-59.19827585288161 176.36270837229202
100405,CMQTA,730-164-1820,-52.963948258808564 127.95518487463093
100407,TBNWW,115-306-9086,-64.27209110467587 160.22089933618366
34873,KJUHPKBD,928-318-5555,11.91944275474961 165.1421684909971
100408,UMRQH,696-634-3869,-55.81079113916443 20.710037942947526
2106,FWEMHYBB,528-138-2479,78.73395976088477 1.9731023130873193
2109,XNVEDFRPX,455-737-7463,-68.70007737727052 27.1804253953506
100415,RRDQFJFXE,117-643-6988,-89.30629060978669 73.3008408912038
2111,LVSYYGKAY,321-237-9605,2.855432354815221 121.08948123767088
100417,MYISOJY,365-447-6118,-49.649929661943005 103.48786031122496
100416,BFYVPQCQ,686-354-2139,-83.89116567941416 93.53765544589652
34882,RWBEKL,230-440-7643,-4.734959702607327 33.79101440162651
34883,ANTMIBOE,356-342-9800,34.61618743976446 145.869105095947
100423,NKNSNFLTU,154-725-9950,73.19681708581388 59.89241198787366
67656,TMHJWGLJO,261-461-8682,-68.54125414987384 51.84478060523199
67658,RGGXTEFD,489-740-9106,30.873960785662945 160.98110369361964
2124,ACBCPJVMH,180-231-2675,18.35060101558959 21.41623941903458
2126,GFHQEYNH,154-719-7355,19.587786553088023 87.38885955751553
67663,VPXEAW,423-692-7042,32.496597767320424 167.05508847491467
100433,AVTLITQAI,602-724-4921,-38.35783258991632 143.2883547686058
34897,GEGCU,590-195-2636,-68.42182026233002 94.9261197089053
2131,URDGAJB,662-206-5241,-47.834166148240385 168.37294787824572
100434,KEWVWYP,409-699-5416,-72.0863526047056 18.931343811146014
34900,KRYHYIFNF,167-153-1241,5.91421612881301 109.75493185299433
34901,DUMDLGKF,327-653-2894,-22.335419119708305 106.7977022073835
67671,TASMQYX,476-311-5436,-7.533669374359903 29.54251162496486
34902,FADTNJ,810-680-3712,6.941658119177617 174.93298691389612
100443,CFUYB,226-104-4386,-34.34338096854647 43.685791424648464
34908,AVAJVFKU,349-550-6565,-39.19937016139029 157.73244945796424
100445,WDRSOXUGB,434-487-4081,-81.82735278971441 130.7181369935857
100444,MXKDJY,916-430-9249,-80.58660145047205 46.38294654571808
67678,JHKQC,869-522-5948,80.99645047587899 147.96168417857297
2143,UVLAY,427-467-7919,-29.85086664411285 22.98185242174308
2144,SYOUA,987-509-7877,-86.22915525729537 118.61433188163575
67680,VGOWJW,187-656-4567,-30.093094769190763 67.96483250026954
34915,IRXWRE,750-138-2163,14.23139153031795 86.89056438023641
34916,QUIFU,714-589-9408,54.80401126593517 89.41949101560033
2151,WWDTJ,583-683-7817,67.56063996182925 114.04945061693195
34920,EHQRU,968-376-9587,-46.756915384368 95.85127631194486
67691,KLBYVMUMS,629-138-5406,13.893358060561923 142.71062739279662
34924,TYQJJQMHL,984-300-2664,55.45626212362464 177.3633735815263
34925,RESALU,575-259-5216,-26.770345130198585 110.33270359069705
100463,NNQQRIKD,616-651-1733,58.85619833442479 83.01424860872488
100462,BTSJTOHLE,850-404-3414,28.69765349606986 130.10834787694532
34927,WGMENJEL,222-684-4609,79.91131922727072 156.32438277777757
34930,WCNOFUMB,788-737-7733,20.447999160837796 45.816528883560466
100466,HWTGDVJG,500-594-1309,9.80672791649674 85.5180690060001
67701,BLNUB,445-177-5911,7.459722838526673 102.36472461553375
100469,JWUKGCF,585-366-5357,-17.14767545724291 155.10659402329725
34932,OXBAVWKQI,839-378-7454,31.19019623917005 81.85253082519021
34934,EKMRJKBF,500-254-6909,68.45616973493307 137.84595727179934
2166,MVANGU,980-382-3229,-39.68847688284216 49.9930437767167
67702,GYVDM,217-438-3638,56.49382174244221 21.935214421338443
34939,HIQNYLRFW,522-349-7537,-6.258479038850453 119.63940417428313
34940,WQULLR,451-127-4656,-15.926718046168276 37.56084300973563
67709,JQIABX,213-678-6076,30.799555837590873 0.9814623151882964
34945,QTNUBBL,721-692-5323,-64.97955423474707 88.53798785847503
67715,XWXJJXNN,140-219-9961,89.59572351202678 168.7009639006888
34947,SUWYAJPDM,761-561-6788,-33.10866979534248 29.85127045310562
2180,AVOMHHO,740-675-2727,-31.30342741710008 167.00363566916548
34949,YJLMHYBA,136-334-1155,0.9551006711220396 88.35577779395128
2182,WJTBUR,885-602-9029,-31.29876682495943 147.98271409050108
2183,TMQPPT,290-260-1378,35.38584163322561 169.7631466332206
34955,XWOSD,181-481-8453,-27.39098315515909 101.21072786368062
100493,LNKILJXY,840-711-9910,33.85118566495882 2.3081747841087483
